0.0360844	0.0222503
0.0721688	0.0483707
0.108253	0.0689141
0.144338	0.069979
0.180422	0.0644319
0.216506	0.0578935
0.252591	0.052178
0.288675	0.0475902
0.32476	0.0439756
0.360844	0.0411044
0.396928	0.0387831
0.433013	0.0368703
0.469097	0.0352663
0.505181	0.0339008
0.541266	0.0327235
0.57735	0.0316972
0.613435	0.0307938
0.649519	0.0299913
0.685603	0.0292726
0.721688	0.0286242
0.757772	0.0280351
0.793857	0.0274964
0.829941	0.0270009
0.866025	0.0265429
0.90211	0.0261175
0.938194	0.025721
0.974279	0.0253502
