0.0360844	0.0261735
0.0721688	0.0565878
0.108253	0.0914737
0.144338	0.105056
0.180422	0.107916
0.216506	0.106067
0.252591	0.102491
0.288675	0.0985202
0.32476	0.0946935
0.360844	0.0911931
0.396928	0.0880556
0.433013	0.0852637
0.469097	0.0827834
0.505181	0.0805787
0.541266	0.078616
0.57735	0.0768655
0.613435	0.075301
0.649519	0.0738987
0.685603	0.0726369
0.721688	0.0714961
0.757772	0.0704593
0.793857	0.0695116
0.829941	0.0686396
0.866025	0.0678321
0.90211	0.0670812
0.938194	0.0663814
0.974279	0.0657297
