0.0360844	0.167877
0.0721688	0.181215
0.108253	0.184187
0.144338	0.185468
0.180422	0.187058
0.216506	0.189366
0.252591	0.192638
0.288675	0.197067
0.32476	0.202756
0.360844	0.209622
0.396928	0.217321
0.433013	0.225443
0.469097	0.233511
0.505181	0.241001
0.541266	0.24751
0.57735	0.252941
0.613435	0.257063
0.649519	0.259729
0.685603	0.260871
0.721688	0.260477
0.757772	0.258602
0.793857	0.255364
0.829941	0.250734
0.866025	0.244885
0.90211	0.23801
0.938194	0.230327
0.974279	0.222097
