0.0360844	0.0347496
0.0721688	0.0384803
0.108253	0.0540477
0.144338	0.0716176
0.180422	0.080189
0.216506	0.0837942
0.252591	0.0847675
0.288675	0.0843836
0.32476	0.0833298
0.360844	0.0819772
0.396928	0.080529
0.433013	0.0790961
0.469097	0.0777386
0.505181	0.0764872
0.541266	0.0753566
0.57735	0.0743516
0.613435	0.0734716
0.649519	0.0727126
0.685603	0.0720682
0.721688	0.0715308
0.757772	0.0710928
0.793857	0.0707477
0.829941	0.0704898
0.866025	0.0703134
0.90211	0.0702137
0.938194	0.0701852
0.974279	0.0702225
